Streams,Title,Artists,URI,Artist URIs
['spotify:artist:3RNrq3jvMZxD9ZyoOZbQOD'],['Korn'],435071790,Coming Undone,spotify:track:3o7TMr6RmIusYH7Kkg7ujR
['spotify:artist:3MZsBdqDrRTJihTHQrO6Dq'],['Joji'],435058381,Die For You,spotify:track:00WLowvlN5cjkYpQV6pjo4
['spotify:artist:06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],435041157,I Knew You Were Trouble (Taylor's Version),spotify:track:6AtZLIzUINvExIUy4QhdjP
['spotify:artist:26VFTg2z8YR0cCuwLzESi2'],['Halsey'],434861163,Colors,spotify:track:1TnUURhehaoMWKAqQtirm6
['spotify:artist:1Yj5Xey7kTwvZla8sqdsdE'],['Cris Mj'],434798370,SI NO ES CONTIGO,spotify:track:5Uptvz6j1sjDKxidAcnH2L
"['spotify:artist:3exvMmrLV6o4R42YnG3Id6', 'spotify:artist:1HD6q5dxREv64GOc3H7vBs', 'spotify:artist:38wxcfNEqMwuPniHvplin5']","['Egzod', 'Maestro Chives', 'Neoni']",434546879,Royalty,spotify:track:7kUljt0NM5sISL3OGNVxYd
['spotify:artist:69BUYvpG9MbjCyIZfsFdhJ'],['Reyli Barba'],434523976,Amor del Bueno,spotify:track:2G74yhtIMW8tJY5I83dS4Z
['spotify:artist:1r4hJ1h58CWwUQe3MxPuau'],['Maluma'],434465268,El Perdedor,spotify:track:1iEwyiSLAunPR6uouANE0O
['spotify:artist:0vR2qb8m9WHeZ5ByCbimq2'],['Reik'],434374018,Yo Quisiera,spotify:track:2GSr8anleCXKLNjjjijoMZ
['spotify:artist:2wY79sveU1sp5g7SokKOiI'],['Sam Smith'],434362160,Diamonds,spotify:track:1hJIbOjWpid6LtnozHmzRS
['spotify:artist:6l3HvQ5sa6mXTsMTB19rO5'],['J. Cole'],434243778,Kevin’s Heart,spotify:track:6tZ3b7ik1QDXFAZlXib0YZ
['spotify:artist:5sUrlPAHlS9NEirDB8SEbF'],['Alejandro Sanz'],434197325,Amiga mía,spotify:track:6kQYMqjobmB8MkWwa9OUyA
['spotify:artist:5LHRHt1k9lMyONurDHEdrp'],['Tyga'],434186970,Ayy Macarena,spotify:track:6LcauUZjF1eXQrgqMUecHX
['spotify:artist:3qiHUAX7zY4Qnjx8TNUzVx'],['Yeat'],434067496,Monëy so big,spotify:track:4Se3fXoHJkcraQzJXo2IYn
['spotify:artist:1eClJfHLoDI4rZe5HxzBFv'],['INXS'],433806535,Never Tear Us Apart,spotify:track:1qQSRy9DjrGh3jtsSCU6B1
['spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ'],['Mariah Carey'],433760123,Always Be My Baby,spotify:track:2aBxt229cbLDOvtL7Xbb9x
"['spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY', 'spotify:artist:7tYKF4w9nC0nq9CsPZTHyP', 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i']","['Travis Scott', 'SZA', 'Future']",433630998,TELEKINESIS,spotify:track:1i9lZvlaDdWDPyXEE95aiq
['spotify:artist:711MCceyCBcFnzjGY4Q7Un'],['AC/DC'],433474108,Shoot to Thrill,spotify:track:0C80GCp0mMuBzLf3EAXqxv
"['spotify:artist:4AKwRarlmsUlLjIwt38NLw', 'spotify:artist:1PbtWtrN7jZpd4toqxrjm2']","['Ofenbach', 'Lagique']",433381109,Wasted Love,spotify:track:1cYyZ1N98GyRS3cMcccFHd
"['spotify:artist:6jGMq4yGs7aQzuGsMgVgZR', 'spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW', 'spotify:artist:3tJoFztHeIJkJWMrx0td2f']","['Lil Tjay', 'Offset', 'Moneybagg Yo']",433269340,Run It Up,spotify:track:1dg3qy5DjoJodawfOCgrTP
"['spotify:artist:4boI7bJtmB1L3b1cuL75Zr', 'spotify:artist:0UWZUmn7sybxMCqrw9tGa7']","['Mon Laferte', 'Juanes']",433059882,Amárrame,spotify:track:3EK4tGkSiO5xvvB5sM4tln
['spotify:artist:5Zq7R5qmi58ByYyBQTlNuk'],['Lee Brice'],432904226,One Of Them Girls,spotify:track:6uyiyatWPCqC59Mm4rO8xL
"['spotify:artist:2rhFzFmezpnW82MNqEKVry', 'spotify:artist:15UsOTVnJzReFVN1VCnxy4']","['Ski Mask The Slump God', 'XXXTENTACION']",432701123,Take A Step Back,spotify:track:2gQYziDV5cSTRSqr6akzi5
['spotify:artist:2h93pZq0e7k5yf4dywlkpM'],['Frank Ocean'],432554689,Pyramids,spotify:track:4QhWbupniDd44EDtnh2bFJ
['spotify:artist:7oPftvlwr6VrsViSDV7fJY'],['Green Day'],432449351,Holiday,spotify:track:0MsrWnxQZxPAcov7c74sSo
['spotify:artist:31TPClRtHm23RisEBtV3X7'],['Justin Timberlake'],432442768,What Goes Around.../...Comes Around (Interlude),spotify:track:3pD0f7hSJg2XdQ6udw5Tey
['spotify:artist:0f6TyESD8E1mD2oLJ4TGv1'],['For Revenge'],432005260,Serana,spotify:track:0PtJbtW50jcvvswNPn3QGd
['spotify:artist:6l3HvQ5sa6mXTsMTB19rO5'],['J. Cole'],431526135,Deja Vu,spotify:track:6I6NX6tjGsxFAsIfGzY9lJ
['spotify:artist:6zFYqv1mOsgBRQbae3JJ9e'],['Billy Joel'],431505694,She's Always a Woman,spotify:track:5RgFlk1fcClZd0Y4SGYhqH
"['spotify:artist:6jJ0s89eD6GaHleKKya26X', 'spotify:artist:0hCNtLu0JehylgoiP8L4Gh']","['Katy Perry', 'Nicki Minaj']",431498708,Swish Swish,spotify:track:3OtMnyUaiipcAT23A8liyi
['spotify:artist:7okwEbXzyT2VffBmyQBWLz'],['Maná'],431100448,Rayando el Sol,spotify:track:4Ofg5uuH7qqDIXpAJMpXZV
['spotify:artist:1yxSLGMDHlW21z4YXirZDS'],['Black Eyed Peas'],431089165,My Humps,spotify:track:19JdbdEwQI7bCxefMokZO8
['spotify:artist:3jHBxvZ9gbBkZ17wKUqVsO'],['Kent Jones'],430731490,Don't Mind,spotify:track:27PmvZoffODNFW2p7ehZTQ
"['spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE', 'spotify:artist:1zNqQNIdeOUZHb8zbZRFMX', 'spotify:artist:6LuN9FCkKOj5PcnpouEgny']","['Kane Brown', 'Swae Lee', 'Khalid']",430658653,Be Like That,spotify:track:5f1joOtoMeyppIcJGZQvqJ
['spotify:artist:3DiDSECUqqY1AuBP8qtaIa'],['Alicia Keys'],430509758,Empire State of Mind (Part II) Broken Down,spotify:track:5sra5UY6sD658OabHL3QtI
['spotify:artist:6eUKZXaKkcviH0Ku9w2n3V'],['Ed Sheeran'],430453633,Eyes Closed,spotify:track:3p7XQpdt8Dr6oMXSvRZ9bg
['spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt'],['Fifth Harmony'],430443444,That's My Girl,spotify:track:2ACOWPLUe4A4KuQ5ioD2od
"['spotify:artist:5he5w2lnU9x7JFhnwcekXX', 'spotify:artist:1sBkRIssrMs1AbVkOJbc7a']","['Skrillex', 'Rick Ross']",430303726,Purple Lamborghini,spotify:track:6JyuJFedEvPmdWQW0PkbGJ
['spotify:artist:4q3ewBCX7sLwd24euuV69X'],['Bad Bunny'],430052636,120,spotify:track:3KJ3opyV29269SXkPrc19l
"['spotify:artist:5QdEbQJ3ylBnc3gsIASAT5', 'spotify:artist:4O15NlyKLIASxsJ0PrXPfz', 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz', 'spotify:artist:1anyVhU62p31KFi8MEzkbf']","['G Herbo', 'Lil Uzi Vert', 'Juice WRLD', 'Chance the Rapper']",430052165,PTSD,spotify:track:1C8ux1YWLMHCenYJFiIV4Z
"['spotify:artist:5ghnxpW47ojtLHHyTLdxdY', 'spotify:artist:4npEfmQ6YuiwW1GpUmaq3F']","['Witt Lowry', 'Ava Max']",429937553,Into Your Arms,spotify:track:0b11D9D0hMOYCIMN3OKreM
"['spotify:artist:4LLpKhyESsyAXpc4laK94U', 'spotify:artist:3jK9MiCrA42lLAdMGUZpwa']","['Mac Miller', 'Anderson .Paak']",429926478,Dang!,spotify:track:5iUQMwxUPdJBFeGkePtM66
['spotify:artist:7Ln80lUS6He07XvHI8qqHH'],['Arctic Monkeys'],429784377,Knee Socks,spotify:track:2LGdO5MtFdyphi2EihANZG
['spotify:artist:06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],429770400,invisible string,spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV
['spotify:artist:3TVXtAsR1Inumwj472S9r4'],['Drake'],429766790,Back To Back,spotify:track:5lFDtgWsjRJu8fPOAyJIAK
['spotify:artist:757aE44tKEUQEqRuT6GnEB'],['Roddy Ricch'],429756292,Down Below,spotify:track:4SWWe2OYC4mqf40Gc2RSdl
"['spotify:artist:5lFhCi03HDneWzvCxGctrT', 'spotify:artist:4q3ewBCX7sLwd24euuV69X']","['Jory Boy', 'Bad Bunny']",429725770,No Te Hagas,spotify:track:5hKjEpYrJIJs6uPl7zw6Y6
"['spotify:artist:2OhUNb01gLwygOizYvTm0e', 'spotify:artist:0dUyjgCyjfj5eMx6bX2TWf', 'spotify:artist:06Q5VlSAku57lFzyME3HrM']","['Big One', 'FMK', 'Ke Personajes']",429643535,Un Finde | CROSSOVER #2,spotify:track:3tiJUOfAEqIrLFRQgGgdoY
['spotify:artist:7nDsS0l5ZAzMedVRKPP8F1'],['Ella Henderson'],429405096,Ghost,spotify:track:4z7gh3aIZV9arbL9jJSc5J
"['spotify:artist:2W6kbe0nm96COrHzNmfLLd', 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i', 'spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5', 'spotify:artist:2ExGrw6XpbtUAJHTLtUXUD', 'spotify:artist:1ackd5XprZEkH3McKbQD51']","['MC Fioti', 'Future', 'J Balvin', 'Stefflon Don', 'Juan Magán']",429404279,Bum Bum Tam Tam,spotify:track:6k2900NjJeVqZM55G3Danu
"['spotify:artist:3t5xRXzsuZmMDkQzgOX35S', 'spotify:artist:7KMqksf0UMdyA0UCf4R3ux']","['Robin Schulz', 'James Blunt']",429380574,OK,spotify:track:32y9LSjv2Q49T3NnkETXCm
['spotify:artist:16oZKvXb6WkQlVAjwo2Wbg'],['The Lumineers'],429361631,Cleopatra,spotify:track:2AXY5WABx7NjWw1zb4qCdc
['spotify:artist:3LLNDXrxL4uxXtnUJS5XWM'],['Alexander Rybak'],429294625,Fairytale,spotify:track:3MnAsEBBsEj86d03RgO4EM
['spotify:artist:2WxjxdeF7GGdcCK276qViY'],['Natalie Taylor'],429113828,Surrender,spotify:track:0ecC8p17cDNlxHXkuYqeR6
"['spotify:artist:51XrH5fQP2oIQynuKxSWcW', 'spotify:artist:2LRoIwlKmHjgvigdNGBHNo', 'spotify:artist:7iK8PXO48WeuP03g8YR51W']","['Sky Rompiendo', 'Feid', 'Myke Towers']",429098360,El Cielo,spotify:track:4PA1wK0leCjmRZlP5dQ8Lv
"['spotify:artist:5JZ7CnR6gTvEMKX4g70Amv', 'spotify:artist:49tQo2QULno7gxHutgccqF']","['Lauv', 'LANY']",428878672,Mean It,spotify:track:6mXdCcFnPKQznj4CmMRmHC
['spotify:artist:1snhtMLeb2DYoMOcVbb8iB'],['Kenshi Yonezu'],428839002,KICK BACK,spotify:track:3khEEPRyBeOUabbmOPJzAG
['spotify:artist:7oPgCQqMMXEXrNau5vxYZP'],['Tracy Chapman'],428773324,Baby Can I Hold You,spotify:track:2DjWsDGgL1xNbhnr7f6t5F
['spotify:artist:2sF5nNXnrrsCPZlt8ZpyGd'],['Rich Amiri'],428597884,ONE CALL,spotify:track:69phA1R4gmQsBFRQ3INW8C
['spotify:artist:5nvWOyAkfNgVLKESq4fOj2'],['Montell Fish'],428593403,Hotel,spotify:track:2LtCEKs68u3RpNh4wybCF8
['spotify:artist:0H1InhXaXQPL1aj0mvHemU'],['Gianluca Grignani'],428418199,Mi Historia Entre Tus Dedos,spotify:track:3UgduSS2bCMmatRox69u3g
['spotify:artist:70cRZdQywnSFp9pnc2WTCE'],['Simon & Garfunkel'],428266172,Cecilia,spotify:track:6QhXQOpyYvbpdbyjgAqKdY
['spotify:artist:1RBzGO6Nm3uyhUSxP7EDWO'],['KEVIN ROLDAN'],428205004,PPP,spotify:track:3oB0bcIVRVZgCkWif0H4vV
['spotify:artist:7cYEt1pqMgXJdq00hAwVpT'],['Chase Atlantic'],428192434,Slow Down,spotify:track:2VyaGJJI8dOiv36F8vHZIL
['spotify:artist:6Iz3eq2aQGFf7TbGT2iahL'],['Gabby Barrett'],428010778,I Hope,spotify:track:23T0OX7QOiIUFShSzbJ5Uo
['spotify:artist:7jefIIksOi1EazgRTfW2Pk'],['Electric Light Orchestra'],427886391,Don't Bring Me Down,spotify:track:72ahyckBJfTigJCFCviVN7
['spotify:artist:31W5EY0aAly4Qieq6OFu6I'],['A Boogie Wit da Hoodie'],427819663,Jungle,spotify:track:5uZm7EFtP5aoTJvx5gv9Xf
['spotify:artist:0QJIPDAEDILuo8AIq3pMuU'],['M.I.A.'],427764492,Bad Girls,spotify:track:6nzXkCBOhb2mxctNihOqbb
,,427749353,Fanatica Sensual,
['spotify:artist:3iDD7bnsjL9J4fO298r0L0'],['Chicago'],427444836,You're the Inspiration,spotify:track:36lkJSDyMEZoWTqtRj8Q8q
['spotify:artist:26VFTg2z8YR0cCuwLzESi2'],['Halsey'],427127848,Graveyard,spotify:track:2ufmtcIFdFpuUYBPXK5f67
"['spotify:artist:5H6xmHXjsq98NLbEjuE29f', 'spotify:artist:4H1PNuHElBLVok0lnYMrRb']","['NEIKED', 'Dyo']",426827136,Sexual,spotify:track:5fKBwqSTuCbnJlCOpeRa3o
['spotify:artist:2FjkZT851ez950cyPjeYid'],['Bobby McFerrin'],426764268,Don't Worry Be Happy,spotify:track:4hObp5bmIJ3PP3cKA9K9GY
['spotify:artist:0EmeFodog0BfCgMzAIvKQp'],['Shakira'],426657335,Try Everything,spotify:track:1N3dZ7TTWO6VcD4Y3hHYLZ
"['spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ', 'spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg']","['The Weeknd', 'Kendrick Lamar']",426639868,Sidewalks,spotify:track:4h90qkbnW1Qq6pBhoPvwko
"['spotify:artist:1wZtkThiXbVNtj6hee6dz9', 'spotify:artist:5lwmRuXgjX8xIwlnauTZIP']","['Wisin & Yandel', 'Romeo Santos']",426629890,Aullando,spotify:track:7BuHdm4lQqcyG3qTwdkxus
['spotify:artist:5schNIzWdI9gJ1QRK8SBnc'],['Ben Howard'],426623539,Only Love,spotify:track:2uhEKg8kIzpdvz4gyy6x8W
['spotify:artist:246dkjvS1zLTtiykXe5h60'],['Post Malone'],426505711,Motley Crew,spotify:track:40uMIn2zJLAQhNXghRjBed
['spotify:artist:2wUjUUtkb5lvLKcGKsKqsR'],['Alessia Cara'],426496790,Out Of Love,spotify:track:4WzhjxvLP95y7AMDy0Atwb
"['spotify:artist:7vb7VLDqpLTlAy1ctTMR5d', 'spotify:artist:2sd9Q3r0Jhqpe3w9WVuG43']","['Alex Gaudino', 'Crystal Waters']",426222482,Destination Calabria,spotify:track:5TmFTHZp7HjBXjjsFvCY6h
['spotify:artist:06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],426193529,Back To December,spotify:track:79uDOz0zuuWS7HWxzMmTa2
['spotify:artist:4q3ewBCX7sLwd24euuV69X'],['Bad Bunny'],426135685,Un Verano Sin Ti,spotify:track:18HOjcvTVV7W8YzBuOsAPS
"['spotify:artist:66CXWjxzNUsdJxJ2JdwvnR', 'spotify:artist:55Aa2cqylxrFIXC767Z865']","['Ariana Grande', 'Lil Wayne']",426052030,Let Me Love You,spotify:track:49vZduMPCMnDDrl1WBxUDk
['spotify:artist:20wkVLutqVOYrc0kxFs7rA'],['Daniel Caesar'],425852017,Always,spotify:track:2LlOeW5rVcvl3QcPNPcDus
['spotify:artist:5LcNPa8f8bRmZqELgoRFkN'],['Raim Laode'],425739697,Komang,spotify:track:654ZF6YNWjQS2NhwR3QnX7
['spotify:artist:5zzrJD2jXrE9dZ1AklRFcL'],['KT Tunstall'],425692594,Suddenly I See,spotify:track:5p9XWUdvbUzmPCukOmwoU3
"['spotify:artist:3TVXtAsR1Inumwj472S9r4', 'spotify:artist:1URnnhqYAYcrqrcwql10ft']","['Drake', '21 Savage']",425635872,Spin Bout U,spotify:track:2ZL7WZcjuYKi1KUDtp4kCC
['spotify:artist:3tMTXQyRrPmMyHv5SoC0TV'],['Juicy Luicy'],425622248,Lantas,spotify:track:1ZPVEo8RfmrEz8YAD5n6rW
['spotify:artist:20sxb77xiYeusSH8cVdatc'],['Meek Mill'],425617987,Dreams and Nightmares,spotify:track:42zd6DYQ4o4SECmTITrM1U
"['spotify:artist:2TWBei99x2tV70bdYbWdAf', 'spotify:artist:00CMSJdbf36zOzKB3z8JrR', 'spotify:artist:0cCNT5RyWndpS7Zx7ISEDw']","['Dayvi', 'Victor Cardenas', 'Kelly Ruíz']",425535782,Baila Conmigo,spotify:track:0Dl00EZBJHkkdsSZIBK8Sb
"['spotify:artist:2RQXRUsr4IW1f3mKyKsy4B', 'spotify:artist:246dkjvS1zLTtiykXe5h60']","['Noah Kahan', 'Post Malone']",425423208,Dial Drunk,spotify:track:22VHOlVYBqytsrAqV8yXBK
['spotify:artist:43ZHCT0cAZBISjO8DG9PnE'],['Elvis Presley'],425226465,Burning Love,spotify:track:7zMUCLm1TN9o9JlLISztxO
['spotify:artist:1VPmR4DJC1PlOtd0IADAO0'],['$uicideboy$'],425187383,Antarctica,spotify:track:5UGAXwbA17bUC0K9uquGY2
['spotify:artist:7d3WFRME3vBY2cgoP38RDo'],['Lil Skies'],424854451,I,spotify:track:4ZT9FnbFu1PaBfV3itxiqT
['spotify:artist:2iDVt6mFbtbDEZG5ax0dTi'],['Tulus'],424811270,Monokrom,spotify:track:4GfK1qOF3uBWidbPlTCQRL
['spotify:artist:6Xgp2XMz1fhVYe7i6yNAax'],['Trippie Redd'],424739517,Love Scars,spotify:track:4w552MI4k7dwPHLjI8YOBy
['spotify:artist:6IdtcAwaNVAggwd6sCKgTI'],['Zoé'],424736522,Labios Rotos,spotify:track:1nULBrlzWatdcjA2ZctIMv
"['spotify:artist:0EmeFodog0BfCgMzAIvKQp', 'spotify:artist:1r4hJ1h58CWwUQe3MxPuau']","['Shakira', 'Maluma']",424712657,Clandestino,spotify:track:7DrluKkTviBwCc8AV3VGmf
['spotify:artist:6fWVd57NKTalqvmjRd2t8Z'],['24kGoldn'],424630525,CITY OF ANGELS,spotify:track:6ap9lSRJ0iLriGLqoJ44cq
['spotify:artist:4VMYDCV2IEDYJArk749S6m'],['Daddy Yankee'],424628452,La Despedida,spotify:track:0fqrZVSenCW6vD2eFMx5pt
"['spotify:artist:6LuN9FCkKOj5PcnpouEgny', 'spotify:artist:6nS5roXSAGhTGr34W6n7Et']","['Khalid', 'Disclosure']",424562129,Know Your Worth,spotify:track:0TrPqhAMoaKUFLR7iYDokf
"['spotify:artist:6LuN9FCkKOj5PcnpouEgny', 'spotify:artist:6nS5roXSAGhTGr34W6n7Et']","['Khalid', 'Disclosure']",424523034,Know Your Worth,spotify:track:0TrPqhAMoaKUFLR7iYDokf
"['spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY', 'spotify:artist:3TVXtAsR1Inumwj472S9r4']","['Travis Scott', 'Drake']",424488718,MELTDOWN,spotify:track:67nepsnrcZkowTxMWigSbb
['spotify:artist:2DlGxzQSjYe5N6G9nkYghR'],['Jennifer Lopez'],424372787,Let's Get Loud,spotify:track:42nSaPdT6g3ZIMHmKLlP2p
"['spotify:artist:6MF9fzBmfXghAz953czmBC', 'spotify:artist:0jnsk9HBra6NMjO2oANoPY']","['Taio Cruz', 'Flo Rida']",424322441,Hangover,spotify:track:5pmL3RzOy3IvGFaSDi4hZL
['spotify:artist:2DaxqgrOhkeH0fpeiQq2f4'],['Oasis'],424269973,Stop Crying Your Heart Out,spotify:track:0SlpFHdk4UHBDzCEoXzy14
['spotify:artist:3IYUhFvPQItj6xySrBmZkd'],['Creedence Clearwater Revival'],424228051,Proud Mary,spotify:track:6pxWv6GV35VGmcPf5dh6CH
['spotify:artist:4tpUmLEVLCGFr93o8hFFIB'],['Blondie'],424174731,One Way Or Another,spotify:track:59CLe8stbcx4XYBWdsfbwK
['spotify:artist:6c4sUNBgdonFJz8Kx2VsGz'],['Madcon'],424165388,Beggin',spotify:track:4YeKAwFn69ehnciOfi7Sbf
['spotify:artist:4LLpKhyESsyAXpc4laK94U'],['Mac Miller'],423906246,Small Worlds,spotify:track:4gT3mNJA8lnlkYFqGZ8IA2
['spotify:artist:41MozSoPIsD1dJM0CLPjZF'],['BLACKPINK'],423810065,WHISTLE,spotify:track:6NEoeBLQbOMw92qMeLfI40
['spotify:artist:2VYQTNDsvvKN9wmU5W7xpj'],['Marilyn Manson'],423712433,The Beautiful People,spotify:track:2aIB1CdRRG7YLBu9hNw9nR
"['spotify:artist:4qXC0i02bSFstECuXP2ZpL', 'spotify:artist:5LHRHt1k9lMyONurDHEdrp', 'spotify:artist:7c0XG5cIJTrrAgEC3ULPiq']","['Blxst', 'Tyga', 'Ty Dolla $ign']",423487276,Chosen,spotify:track:1dIWPXMX4kRHj6Dt2DStUQ
['spotify:artist:7npqy7rgdX2D3yfVyWExKo'],['Angel Y Khriz'],423440399,Ven Bailalo,spotify:track:0e8DgtfJnWTBarF9YGMd0N
"['spotify:artist:33ScadVnbm2X8kkUqOkC6Z', 'spotify:artist:3SUT1jjM5hzZj9TLfLZGIP']","['Don Omar', 'Tego Calderón']",423384193,Bandoleros,spotify:track:4BxzNZpcm1j3JczZzGNe2k
"['spotify:artist:5F1aAS1duwlzExnPs3l2Xe', 'spotify:artist:3hcs9uc56yIGFCSy9leWe7']","['Pooh Shiesty', 'Lil Durk']",423283547,Back in Blood,spotify:track:7FGdjbZ32vMybPuP0IuE7d
['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],['Rihanna'],423271685,Desperado,spotify:track:4mCf3vQf7z0Yseo0RxAi3V
['spotify:artist:4VMYDCV2IEDYJArk749S6m'],['Daddy Yankee'],423176684,Llamado de Emergencia,spotify:track:47cVjB6QKLkV8RgzGLNJOU
['spotify:artist:7jy3rLJdDQY21OgRLCZ9sD'],['Foo Fighters'],423114371,All My Life,spotify:track:6tsojOQ5wHaIjKqIryLZK6
"['spotify:artist:1HBjj22wzbscIZ9sEb5dyf', 'spotify:artist:5pUo3fmmHT8bhCyHE52hA6', 'spotify:artist:1cZQSpDsxgKIX2yW5OR9Ot']","['Jonas Blue', 'Liam Payne', 'Lennon Stella']",423091226,Polaroid,spotify:track:49COPp81lGS9Hl9OwKlsKl
['spotify:artist:0PCCGZ0wGLizHt2KZ7hhA2'],['Artemas'],423048975,if u think i'm pretty,spotify:track:1ACA277B6f46DYCgZW8di3
['spotify:artist:2kCO8LXN1usaOPL3iEE28I'],['Tai Verdes'],422910266,AOK,spotify:track:1sx0XsWUusUoPstbvokZjP
['spotify:artist:2uFUBdaVGtyMqckSeCl0Qj'],['Ludovico Einaudi'],422891599,Nuvole Bianche,spotify:track:3weNRklVDqb4Rr5MhKBR3D
"['spotify:artist:3l9G1G9MxH6DaRhwLklaf5', 'spotify:artist:04mzq9GH08zOBRdV2gzmXm']","['Oscar Maydon', 'El Padrinito Toys']",422779959,Los Collares,spotify:track:46FdwGMcgz6gik4RCpWBAW
"['spotify:artist:5K4W6rqBFWDnAN6FQUkS6x', 'spotify:artist:0c173mlxpT3dSFRgMO8XPh', 'spotify:artist:0ONHkAv9pCAFxb0zJwDNTy', 'spotify:artist:17lzZA2AlOHwCwFALHttmp']","['Kanye West', 'Big Sean', 'Pusha T', '2 Chainz']",422549143,Mercy,spotify:track:4qikXelSRKvoCqFcHLB2H2
['spotify:artist:27T030eWyCQRmDyuvr1kxY'],['Scorpions'],422485015,Rock You Like A Hurricane,spotify:track:58XWGx7KNNkKneHdprcprX
"['spotify:artist:3Rx4PJ7SP6unkOk5elPUK7', 'spotify:artist:5f7VJjfbwm532GiveGC0ZK']","['Money Man', 'Lil Baby']",422471910,24,spotify:track:0xUvi7wldroBzaZCengPa5
"['spotify:artist:3t5xRXzsuZmMDkQzgOX35S', 'spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai', 'spotify:artist:7DMveApC7UnC2NPfPvlHSU']","['Robin Schulz', 'David Guetta', 'Cheat Codes']",422416243,Shed a Light,spotify:track:1eyrmeiDpdTkOmA839nPVQ
"['spotify:artist:4ofCBoyEiGSePFAG500xev', 'spotify:artist:5KKpBU5eC2tJDzf0wmlRp2']","['Regard', 'RAYE']",422177696,Secrets,spotify:track:66W1rVTnEv86dIkFhoiElg
"['spotify:artist:7i9j813KFoSBMldGqlh2Z1', 'spotify:artist:5nki7yRhxgM509M5ADlN1p', 'spotify:artist:6YqhcZlSE8ugUcmoHLw9gz']","['Riton', 'Oliver Heldens', 'Vula']",422167171,Turn Me On,spotify:track:0qaWEvPkts34WF68r8Dzx9
['spotify:artist:6jJ0s89eD6GaHleKKya26X'],['Katy Perry'],422030316,E.T.,spotify:track:4z8ssgZfs5TzKiO8HaGWXO
['spotify:artist:6Ghvu1VvMGScGpOUJBAHNH'],['Deftones'],421922847,My Own Summer (Shove It),spotify:track:1158ckiB5S4cpsdYHDB9IF
['spotify:artist:3TVXtAsR1Inumwj472S9r4'],['Drake'],421737744,Know Yourself,spotify:track:5InOp6q2vvx0fShv3bzFLZ
"['spotify:artist:2R21vXR83lH98kGeO99Y66', 'spotify:artist:1pgDilWYDWLoOgGjf1iHNu']","['Anuel AA', 'Zion']",421712471,Hipócrita,spotify:track:4CbANooTL2aTHzJZqQ0Uvk
['spotify:artist:6s22t5Y3prQHyaHWUN1R1C'],['AJR'],421603104,Burn The House Down,spotify:track:2QKLrgXNQtK2c8QbLRO3XC
['spotify:artist:0hDjKSKjl1DC7ovYTDJHe8'],['Bruno Major'],421575039,Nothing,spotify:track:1lORkxEMmsCZqhoxcmk3A3
"['spotify:artist:1RBzGO6Nm3uyhUSxP7EDWO', 'spotify:artist:6w9ToX5slZ4uIdmD17hJ3c', 'spotify:artist:1Ts9of7VPZElwPQnqnDSfW']","['KEVIN ROLDAN', 'Bryant Myers', 'Lyanno']",421480917,HASTA ABAJO,spotify:track:4PEfJZpVjdclfzZ9XO8uDw
['spotify:artist:3PhoLpVuITZKcymswpck5b'],['Elton John'],421459020,Sacrifice,spotify:track:0e3yhVeNaTfKIWQRw9U9sY
['spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],421414724,SKELETONS,spotify:track:6NMtzpDQBTOfJwMzgMX0zl
['spotify:artist:7cVZApDoQZpS447nHTsNqu'],['LeeHi'],421290273,ONLY,spotify:track:6TBJkXHPhu3EsMk1bshwuI
"['spotify:artist:7npqy7rgdX2D3yfVyWExKo', 'spotify:artist:65VADjjC47dZbyOyrgNWJA', 'spotify:artist:0IUvQ8DrCymt5IHywZsda2']","['Angel Y Khriz', 'Gocho ""El Lápiz De Platino""', 'John Eric']",421247204,Na De Na,spotify:track:2Jz1X6ZB0gkkCVgmeVGVGp
"['spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z', 'spotify:artist:1mU61l2mcjEFraXZLpvVMo']","['Tiësto', 'Matthew Koma']",421114946,Wasted,spotify:track:7m3povhdMDLZwuEKak0l0n
"['spotify:artist:6ZNeppgfBLPUyugks9Yn1u', 'spotify:artist:4lxfqrEsLX6N1N4OCSkILp']","['Philip Bailey', 'Phil Collins']",421086388,Easy Lover,spotify:track:5LYJ631w9ps5h9tdvac7yP
